,name,age,floors,rent,type_jia, type_yi,type_bing,Shanghai,LuWan,JiaDing,FengXian,BaoShan,XuHui,PuTuo,YangPu,SongJiang,PuDong,HongKou,jinjiao,ChangNing,MinHang,ZhaBei,QingPu,JingAn,HuangPu,hotel,hospital,mall,park1500,store,underground,POIs
1071,杨浦都市工业园,10.0,5.0,2.55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1.0,1.0,1.0,17.0,0.0,26
1072,淮海国际广场,,30.0,8.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,21.0,0.0,1.0,24
1073,和典创意园,8.0,11.0,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,2.0,0.0,3.0,12.0,0.0,25
1074,明珠中心,9.0,39.0,3.27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.0,6.0,13.0,5.0,30.0,1.0,27
1075,地铁时代广场,,,1.83,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,1.0,0.0,25
1076,恒基•旭辉中心,,,4.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,22
1077,明申商务广场,12.0,25.0,2.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,3.0,10.0,1.0,25
1078,福克斯(莲花)商务大厦,,5.0,1.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,3.0,4.0,23.0,0.0,24
1079,凤凰科技园,12.0,24.0,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,9.0,3.0,9.0,26.0,1.0,27
1080,金汇德必易园,1.0,9.0,3.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,4.0,7.0,1.0,11.0,0.0,26
1081,宝隆一方大厦,8.0,25.0,2.67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,21.0,0.0,23
1082,北桥青年城,,7.0,1.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0.0,3.0,4.0,23.0,0.0,25
1083,环球都会广场,,,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,9.0,3.0,6.0,26.0,1.0,27
1084,瑞华集团大楼,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2.0,1.0,1.0,7.0,0.0,26
1085,宏汇国际广场,7.0,23.0,5.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0,9.0,2.0,4.0,15.0,0.0,26
1086,张江创业源商业中心,8.0,5.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,1.0,0.0,0.0,4.0,0.0,24
1087,瑞特大厦,13.0,16.0,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,9.0,3.0,9.0,26.0,1.0,27
1088,赢嘉广场,,12.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,22
1089,BHC中环中心,,,3.19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,1.0,2.0,4.0,0.0,25
1090,金鹰国际广场,13.0,9.0,7.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,11.0,19.0,14.0,35.0,1.0,27
1091,吴中商务大厦,13.0,9.0,3.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,0.0,4.0,0.0,14.0,0.0,24
1092,金创大厦,3.0,7.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,23
1093,张江文化科技创意产业基地,13.0,6.0,4.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,0.0,0.0,2.0,5.0,0.0,24
1094,古北1699广场,,20.0,5.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,4.0,2.0,2.0,8.0,1.0,27
1095,华隆大厦,113.0,13.0,4.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,6.0,12.0,9.0,73.0,2.0,27
1096,耀光中环国际大厦,9.0,18.0,2.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,4.0,3.0,7.0,2.0,26
1097,盛源科技园,,,2.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,3.0,3.0,5.0,2.0,26
1098,港汇中心二座,13.0,51.0,9.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.0,4.0,16.0,10.0,30.0,3.0,27
1099,高登金融大厦,20.0,28.0,7.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,3.0,6.0,10.0,34.0,0.0,26
1100,合川大厦,12.0,13.0,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,3.0,2.0,27
1101,工商联大厦,20.0,35.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,11.0,16.0,14.0,60.0,2.0,27
1102,华一实业大厦,14.0,25.0,3.24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,5.0,7.0,0.0,24
1103,申虹国际大厦,8.0,8.0,6.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1.0,0.0,12.0,2.0,25
1104,云顶国际商业广场,7.0,20.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,4.0,1.0,0.0,9.0,0.0,25
1105,金穗大厦,21.0,27.0,5.27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,4.0,3.0,5.0,24.0,0.0,26
1106,宝龙城市广场,4.0,,3.04,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.0,0.0,3.0,2.0,8.0,1.0,26
1107,生命人寿大厦,14.0,41.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,8.0,13.0,3.0,22.0,2.0,27
1108,建华大楼,18.0,7.0,3.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.0,4.0,4.0,5.0,24.0,0.0,26
1109,133世界广场,2.0,12.0,3.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1110,麦腾创业天地,,,3.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,1.0,2.0,0.0,0.0,25
1111,诚信国际大厦,7.0,6.0,1.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,22
1112,力国大楼,9.0,10.0,3.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,2.0,0.0,2.0,14.0,0.0,25
1113,恒利国际大厦,10.0,26.0,5.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58.0,13.0,10.0,30.0,33.0,1.0,27
1114,陆家嘴商务广场,19.0,34.0,8.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,0.0,0.0,7.0,12.0,1.0,25
1115,同济科技大厦,14.0,17.0,4.06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,6.0,10.0,1.0,25
1116,北外滩金光中心,2.0,66.0,8.24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,3.0,4.0,14.0,48.0,1.0,27
1117,运通星财富广场,7.0,17.0,2.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,2.0,1.0,9.0,6.0,0.0,26
1118,明谷科技园,9.0,13.0,2.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,52.0,0.0,24
1119,名人商业大厦,8.0,22.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106.0,14.0,27.0,7.0,70.0,1.0,27
1120,上海时尚产业园,14.0,3.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,9.0,12.0,12.0,32.0,1.0,27
1121,莱茵·虹桥中心,8.0,9.0,3.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,3.0,2.0,1.0,22.0,1.0,27
1122,凯德龙之梦虹口广场,7.0,32.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,5.0,10.0,1.0,27.0,1.0,27
1123,智慧七立方,3.0,,2.69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,4.0,5.0,1.0,0.0,1.0,26
1124,万通中心,,,5.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,3.0,0.0,7.0,0.0,24
1125,金沙商务广场,9.0,13.0,3.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,4.0,2.0,0.0,8.0,0.0,25
1126,郡江国际大厦,10.0,32.0,2.84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.0,11.0,3.0,0.0,40.0,2.0,26
1127,飘鹰世纪大厦,11.0,22.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,6.0,3.0,7.0,22.0,1.0,27
1128,张江集电港,17.0,22.0,3.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,3.0,0.0,23
1129,华泰中心,2.0,7.0,1.01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,2.0,4.0,4.0,9.0,1.0,27
1130,南洋实业大楼,21.0,6.0,5.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.0,4.0,16.0,10.0,30.0,3.0,27
1131,虹桥天地,4.0,10.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,10.0,5.0,8.0,15.0,1.0,27
1132,绿地中央广场,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.0,5.0,0.0,23
1133,亚洲大厦,11.0,21.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,3.0,27.0,15.0,72.0,1.0,27
1134,七宝宝龙城市广场,,,3.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0.0,1.0,0.0,26.0,0.0,24
1135,同和凤城巷,1.0,6.0,3.85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.0,1.0,0.0,8.0,9.0,1.0,26
1136,航汇大厦,1.0,15.0,5.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,4.0,25
1137,三林金融众创空间,,,3.04,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,2.0,2.0,0.0,22.0,0.0,25
1138,上海绿地中心一期,7.0,22.0,6.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,4.0,0.0,5.0,16.0,2.0,26
1139,宏嘉大厦,8.0,28.0,8.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.0,1.0,0.0,6.0,21.0,0.0,25
1140,中诣逸界产业园,,,1.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,3.0,1.0,1.0,14.0,1.0,27
1141,静安大厦,18.0,16.0,7.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.0,40.0,2.0,6.0,18.0,0.0,26
1142,绿洲中环中心3号楼,8.0,23.0,4.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,9.0,6.0,2.0,7.0,1.0,27
1143,VIP大厦,,28.0,2.59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.0,7.0,0.0,2.0,17.0,0.0,25
1144,海兴广场,23.0,31.0,4.06,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,5.0,2.0,5.0,27.0,1.0,27
1145,尚街Loft上海双创产业园,,,3.85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,6.0,0.0,6.0,23.0,1.0,26
1146,祥鹿大厦,13.0,12.0,2.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,3.0,0.0,23
1147,科技绿洲,4.0,8.0,4.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,3.0,6.0,0.0,24
1148,波特营,9.0,5.0,6.08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0,8.0,7.0,3.0,20.0,1.0,27
1149,凯旋坊创意园,11.0,4.0,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54.0,8.0,5.0,6.0,17.0,1.0,27
1150,紫金汉宫,10.0,6.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.0,3.0,12.0,1.0,27.0,1.0,27
1151,东方海外大厦,22.0,26.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.0,18.0,9.0,7.0,30.0,0.0,26
1152,尚馥骊湾88,6.0,6.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,3.0,1.0,6.0,23.0,0.0,26
1153,国际商贸大厦,9.0,20.0,1.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4.0,0.0,23
1154,海螺大厦,11.0,26.0,4.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,9.0,4.0,0.0,24.0,0.0,25
1155,华西证券大厦,18.0,20.0,2.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.0,2.0,3.0,10.0,29.0,1.0,27
1156,soho世纪广场,7.0,24.0,8.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.0,13.0,20.0,0.0,79.0,2.0,26
1157,淮海金融大厦,21.0,30.0,5.02,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,7.0,24.0,29.0,43.0,3.0,27
1158,长江新能源大厦,,11.0,6.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131.0,3.0,27.0,15.0,72.0,1.0,27
1159,欧江大厦,21.0,31.0,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55.0,1.0,0.0,8.0,22.0,1.0,26
1160,联创国际,13.0,28.0,2.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,0.0,1.0,1.0,0.0,0.0,24
1161,堡尼中心,7.0,11.0,3.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,4.0,7.0,0.0,24
1162,浦发广场写字楼,,,2.74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,1.0,6.0,13.0,0.0,26
1163,福克斯元江路创新园,,,1.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,5.0,0.0,23
1164,恒耀广场,2.0,21.0,1.52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0,1.0,2.0,0.0,12.0,0.0,25
1165,嘉南红塔商务广场,,,2.03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0,1.0,2.0,0.0,11.0,0.0,25
1166,德必WE,,,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149.0,20.0,26.0,6.0,81.0,0.0,26
1167,衡山国际商务楼,12.0,6.0,1.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,2.0,0.0,24
1168,飞洲国际广场,14.0,31.0,5.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.0,3.0,2.0,5.0,17.0,1.0,27
1169,东方星座,14.0,18.0,2.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0,22.0,1.0,4.0,24.0,1.0,27
1170,圣骊虹桥创意园,11.0,6.0,3.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,48.0,2.0,3.0,26.0,2.0,27
1171,绿地M-TOWN,2.0,17.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1172,宜嘉商务楼,14.0,7.0,1.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1.0,6.0,17.0,1.0,27
1173,世嘉双塔,7.0,25.0,1.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,2.0,3.0,6.0,0.0,25
1174,亚都商务楼,14.0,14.0,4.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.0,3.0,9.0,7.0,24.0,1.0,27
1175,金茂工业园,12.0,10.0,2.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,9.0,3.0,9.0,26.0,1.0,27
1176,绿地伯顿广场,9.0,15.0,1.42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,3.0,8.0,0.0,24
1177,亭福大厦,,,1.93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,0.0,0.0,1.0,9.0,0.0,24
1178,芭洛商务大厦,,,2.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,0.0,1.0,1.0,7.0,0.0,25
1179,星河世纪城,9.0,27.0,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,2.0,1.0,7.0,13.0,0.0,26
1180,丁香国际大厦,,,7.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,0.0,3.0,16.0,4.0,2.0,26
1181,中瑞·商务大厦,,30.0,3.35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.0,2.0,1.0,3.0,0.0,1.0,26
1182,新华文化科技园,8.0,10.0,2.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,0.0,1.0,2.0,12.0,1.0,26
1183,众原国际中心,,,1.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,20.0,6.0,8.0,30.0,1.0,26
1184,寰启商务大厦,3.0,9.0,1.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,2.0,0.0,23
1185,东方希望大厦,11.0,12.0,6.29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,0.0,0.0,10.0,5.0,0.0,24
1186,华宁国际广场,10.0,28.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37.0,6.0,10.0,7.0,23.0,0.0,26
1187,创想家社区,,,2.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,7.0,15.0,1.0,27
1188,申通信息广场,18.0,28.0,4.87,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,4.0,3.0,11.0,21.0,2.0,27
1189,银石科技园,7.0,12.0,3.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.0,17.0,2.0,4.0,19.0,1.0,27
1190,展想广场,6.0,20.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,1.0,1.0,2.0,2.0,0.0,26
1191,盛大全球研发中心,,5.0,3.45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1192,上海跨国采购中心,,,4.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,8.0,3.0,0.0,26
1193,凯龙瑞,,,4.56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,2.0,1.0,0.0,24
1194,众原企业天地,5.0,7.0,1.32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,13.0,16.0,27.0,25.0,2.0,27
1195,禹洲金桥国际三期,,,1.44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,0.0,1.0,1.0,7.0,0.0,25
1196,光宝科技大厦,1.0,9.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,3.0,1.0,1.0,15.0,0.0,26
1197,森兰美伦,2.0,30.0,1.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,23
1198,涛飞国际广场商务楼,,8.0,2.03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,23
1199,上海金领谷科技产业园,2.0,11.0,1.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,3.0,1.0,1.0,14.0,1.0,27
1200,上海世和商务中心,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,0.0,2.0,0.0,2.0,0.0,24
1201,招商银行上海大厦,,40.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.0,12.0,1.0,24
1202,苏州河DOHO,11.0,5.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0,4.0,0.0,9.0,8.0,0.0,25
1203,外滩SOHO,,,7.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0.0,20.0,11.0,34.0,0.0,25
1204,银统大厦,21.0,24.0,2.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.0,11.0,5.0,7.0,40.0,0.0,26
1205,港陆广场,21.0,36.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.0,2.0,17.0,21.0,53.0,2.0,27
1206,花园大厦,22.0,8.0,2.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.0,8.0,10.0,7.0,27.0,1.0,27
1207,壹丰广场,7.0,35.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36.0,9.0,14.0,9.0,59.0,1.0,27
1208,长峰中心.聚贤阁,17.0,10.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46.0,18.0,1.0,7.0,26.0,0.0,26
1209,龙泽大厦,12.0,15.0,2.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.0,10.0,0.0,3.0,31.0,0.0,25
1210,美罗大厦,21.0,26.0,5.58,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,2.0,15.0,5.0,26.0,3.0,27
1211,久事商务大厦,12.0,19.0,11.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108.0,17.0,16.0,10.0,51.0,1.0,27
1212,东方有线大厦,,25.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.0,12.0,18.0,41.0,3.0,27
1213,复旦软件园•智慧新天地,5.0,23.0,3.66,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.0,22.0,2.0,3.0,24.0,1.0,27
1214,虹桥商务大厦,17.0,7.0,4.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,6.0,0.0,9.0,15.0,1.0,26
1215,贝多芬广场,12.0,6.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58.0,9.0,1.0,7.0,24.0,1.0,27
1216,苏宁天御国际广场,5.0,,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,1.0,2.0,6.0,0.0,25
1217,云海苑,15.0,29.0,3.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,16.0,15.0,23.0,41.0,3.0,27
1218,星汇广场,,,3.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,0.0,1.0,24
1219,同华大厦,10.0,23.0,1.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,0.0,1.0,1.0,7.0,0.0,25
1220,绿地北外滩中心,,20.0,5.27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.0,0.0,2.0,4.0,32.0,1.0,26
1221,发展大厦,26.0,4.0,1.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,0.0,3.0,0.0,7.0,0.0,24
1222,半岛湾时尚文化创意产业园,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,12.0,6.0,8.0,50.0,2.0,27
1223,博达科技楼,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
