,name,type,age,floors,rent,hotel,hospital,mall,park1500,store,underground,POIs,mean_rent
1597,中成智谷,3,2.0,,1.83,6.0,1.0,1.0,2.0,8.0,1.0,7,4.6
1598,751国际创意工场,1,7.0,12.0,3.55,0.0,14.0,15.0,7.0,21.0,2.0,6,
1599,森林湾大厦,3,13.0,23.0,4.06,57.0,12.0,13.0,11.0,70.0,1.0,7,4.1
1600,德必梅园WE,2,20.0,8.0,5.07,42.0,3.0,12.0,1.0,18.0,1.0,7,5.4
1601,平高世贸中心,3,7.0,,2.84,12.0,4.0,7.0,3.0,22.0,0.0,6,
1602,明凯大厦,3,5.0,13.0,3.38,20.0,5.0,4.0,1.0,0.0,0.0,5,
1603,尚诚国际,3,10.0,15.0,7.27,33.0,2.0,7.0,6.0,40.0,3.0,7,3.4
1604,中国梦谷（青浦）,3,,,1.52,1.0,0.0,0.0,0.0,2.0,0.0,3,3.6
1605,1788国际中心,3,7.0,35.0,8.12,13.0,20.0,10.0,6.0,30.0,1.0,7,4.9
1606,绿地威科国际商业广场,3,9.0,12.0,2.33,13.0,12.0,3.0,3.0,17.0,1.0,7,5.0
1607,南开大厦,3,20.0,25.0,3.04,10.0,18.0,7.0,9.0,66.0,1.0,7,5.75
1608,中国石化物资大厦,3,,15.0,1.62,5.0,2.0,2.0,0.0,9.0,0.0,5,
1609,呈远大厦,3,7.0,14.0,4.87,5.0,9.0,0.0,12.0,32.0,1.0,6,4.19
1610,张润大厦,3,1.0,11.0,4.56,1.0,0.0,0.0,0.0,0.0,0.0,2,
1611,福维克大厦,3,14.0,9.0,4.06,5.0,1.0,0.0,2.0,3.0,2.0,6,3.47
1612,中天新世纪,3,11.0,10.0,3.55,27.0,3.0,5.0,4.0,45.0,1.0,7,2.2
1613,中国钻石交易中心,3,,14.0,8.11,1.0,0.0,0.0,0.0,0.0,0.0,2,3.15
1614,智造局,3,11.0,4.0,4.56,45.0,27.0,5.0,7.0,37.0,1.0,7,
1615,卓越时代广场,3,,,3.28,10.0,1.0,2.0,5.0,11.0,1.0,7,2.7
1616,一加投资创意园,3,,,3.85,4.0,1.0,1.0,6.0,12.0,1.0,7,
1617,申菱大厦,1,18.0,18.0,3.55,22.0,5.0,12.0,10.0,27.0,1.0,7,3.49
1618,世界贸易大厦,3,21.0,31.0,5.88,43.0,11.0,22.0,14.0,73.0,0.0,6,
1619,新上海国际大厦,3,21.0,44.0,8.31,22.0,4.0,3.0,2.0,23.0,0.0,6,
1620,紫光大厦,2,20.0,22.0,2.33,53.0,3.0,2.0,4.0,13.0,2.0,7,3.4
1621,企业广场,3,11.0,26.0,5.07,46.0,3.0,7.0,5.0,32.0,1.0,7,21.07
1622,丽都新贵,2,13.0,32.0,4.06,44.0,5.0,10.0,12.0,24.0,1.0,7,5.35
1623,凯旋商务中心,2,13.0,5.0,3.04,22.0,8.0,1.0,8.0,18.0,2.0,7,5.8
1624,新华大厦,1,16.0,14.0,3.18,34.0,16.0,2.0,11.0,26.0,1.0,7,5.92
1625,华拓大厦,3,5.0,20.0,2.43,9.0,1.0,2.0,3.0,14.0,0.0,6,3.73
1626,福建天安大厦,3,20.0,28.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
1627,武夷商务中心,2,13.0,9.0,3.55,17.0,4.0,11.0,10.0,34.0,0.0,6,
1628,上海环茂广场,3,,42.0,8.11,5.0,50.0,1.0,9.0,21.0,0.0,6,
1629,盛邦国际大厦,3,9.0,33.0,6.27,15.0,12.0,16.0,9.0,32.0,1.0,7,4.35
1630,延平425（continuity）,3,,4.0,6.08,51.0,9.0,1.0,7.0,44.0,1.0,7,
1631,张江九洲中心,3,1.0,4.0,3.55,3.0,0.0,0.0,2.0,5.0,3.0,5,6.5
1632,名仕街创意园,3,7.0,6.0,2.84,24.0,3.0,0.0,4.0,24.0,0.0,5,2.0
1633,奇亚特能源中心,3,,5.0,1.52,2.0,0.0,0.0,1.0,4.0,0.0,4,
1634,莲花国际商务广场,3,8.0,16.0,4.17,3.0,2.0,5.0,4.0,12.0,1.0,7,
1635,莲花大厦,2,14.0,18.0,3.55,11.0,0.0,0.0,5.0,9.0,1.0,5,
1636,漕河泾开发区智汇园南区,1,15.0,6.0,3.55,6.0,1.0,0.0,1.0,7.0,0.0,5,
1637,上海南站德必易园,3,,,3.45,9.0,2.0,1.0,6.0,11.0,1.0,7,
1638,虹欣大厦,3,22.0,8.0,2.84,6.0,0.0,0.0,0.0,3.0,0.0,3,4.0
1639,丽晶阳光大厦,2,12.0,26.0,3.24,35.0,2.0,4.0,5.0,22.0,3.0,7,3.56
1640,中融国际商城,3,14.0,18.0,6.08,47.0,0.0,12.0,5.0,26.0,1.0,6,2.9
1641,旭辉虹桥国际,3,7.0,6.0,4.06,2.0,1.0,3.0,1.0,9.0,0.0,6,4.56
1642,宝虹中心,3,8.0,9.0,3.04,8.0,0.0,0.0,2.0,2.0,2.0,5,
1643,杨浦商城,3,21.0,28.0,3.04,25.0,14.0,5.0,7.0,35.0,1.0,7,4.37
1644,国金中心,3,8.0,45.0,12.17,13.0,2.0,6.0,0.0,13.0,1.0,6,2.85
1645,华虹科技园,3,14.0,5.0,4.06,4.0,0.0,0.0,0.0,5.0,0.0,3,
1646,虹桥国际商务广场,3,6.0,16.0,5.27,3.0,1.0,3.0,1.0,5.0,2.0,7,14.0
1647,金光外滩中心,3,16.0,50.0,8.11,29.0,13.0,25.0,12.0,69.0,2.0,7,9.5
1648,上豪大厦,3,15.0,18.0,2.89,23.0,1.0,0.0,5.0,16.0,0.0,5,6.98
1649,上海智力产业园,3,8.0,7.0,3.24,12.0,1.0,3.0,3.0,25.0,0.0,6,
1650,新华联大厦,3,21.0,20.0,4.64,90.0,5.0,13.0,14.0,32.0,1.0,7,2.96
1651,张江亚兰德商务研发总部基地,3,8.0,5.0,4.06,5.0,0.0,0.0,2.0,5.0,3.0,5,
1652,梓坤科技园,3,,,1.83,3.0,0.0,0.0,4.0,1.0,0.0,4,
1653,863基地,3,,,1.52,0.0,0.0,0.0,0.0,17.0,0.0,2,2.5
1654,通用大厦,3,17.0,20.0,2.84,17.0,1.0,3.0,1.0,19.0,0.0,6,5.5
1655,富悦财富广场,3,2.0,25.0,2.84,23.0,0.0,0.0,0.0,5.0,0.0,3,
1656,绿地海外滩中心C幢,3,7.0,19.0,5.07,10.0,0.0,0.0,6.0,14.0,0.0,4,3.31
1657,上海实业大厦,3,22.0,40.0,4.97,56.0,2.0,15.0,9.0,29.0,3.0,7,
1658,康帅大厦,2,,4.0,2.84,10.0,4.0,2.0,1.0,8.0,1.0,7,4.53
1659,绿地同创大厦,2,14.0,31.0,3.55,24.0,3.0,4.0,4.0,23.0,2.0,7,5.4
1660,飞乐企业大厦,3,,,3.85,16.0,7.0,4.0,2.0,21.0,1.0,7,
1661,灿虹大厦,3,,15.0,3.04,21.0,2.0,3.0,0.0,12.0,0.0,5,4.95
1662,申昂武夷坊,2,,,5.07,51.0,9.0,7.0,10.0,33.0,0.0,6,4.36
1663,首信银都国际广场,2,11.0,25.0,3.96,52.0,17.0,1.0,7.0,30.0,0.0,6,3.35
1664,航天大厦,3,24.0,20.0,3.04,22.0,11.0,2.0,4.0,17.0,0.0,6,3.5
1665,申能国际大厦,3,21.0,28.0,4.06,7.0,8.0,13.0,10.0,57.0,1.0,7,
1666,同达创业,2,13.0,31.0,3.56,32.0,9.0,10.0,12.0,31.0,1.0,7,2.8
1667,徐汇万科中心,3,,,5.07,10.0,0.0,1.0,6.0,10.0,1.0,6,
1668,华强科技大厦,3,,,4.56,4.0,0.0,0.0,1.0,4.0,0.0,4,1.4
1669,新汇园,2,,11.0,3.55,2.0,1.0,0.0,1.0,5.0,0.0,5,3.9
1670,汤米创意园,3,1.0,4.0,3.95,23.0,2.0,2.0,9.0,17.0,1.0,7,6.08
1671,民族大厦,3,,11.0,4.34,71.0,6.0,1.0,4.0,23.0,1.0,7,
1672,四方科创园,3,6.0,10.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,1,7.5
1673,锦荣国际大酒店商务楼,3,20.0,10.0,4.11,12.0,0.0,1.0,2.0,13.0,1.0,6,
1674,688创意园,2,,8.0,4.06,57.0,11.0,6.0,16.0,0.0,1.0,6,
1675,金鹰国际大厦B栋,3,14.0,21.0,7.3,2.0,0.0,0.0,20.0,12.0,0.0,4,
1676,高翔大楼,2,21.0,12.0,1.52,6.0,0.0,1.0,0.0,7.0,1.0,5,
1677,阿里巴巴电子商务大厦,3,6.0,36.0,4.56,14.0,3.0,3.0,0.0,26.0,0.0,5,2.8
1678,德安大厦,2,22.0,29.0,4.06,52.0,10.0,3.0,4.0,36.0,1.0,7,
1679,壹领御·张江,3,,4.0,1.83,1.0,0.0,0.0,0.0,0.0,0.0,2,
1680,富庆国定大厦,3,11.0,16.0,3.04,30.0,5.0,5.0,5.0,23.0,2.0,7,3.5
1681,一百杉杉大厦,3,,,4.06,5.0,1.0,1.0,4.0,0.0,2.0,6,
1682,创意大厦,2,12.0,8.0,3.35,19.0,1.0,0.0,3.0,23.0,0.0,5,3.75
1683,海泰大厦,3,9.0,,3.55,63.0,12.0,14.0,10.0,70.0,1.0,7,
1684,中兴上海智慧园,3,,5.0,3.55,6.0,1.0,0.0,1.0,7.0,0.0,5,8.4
1685,星汇大厦,3,,,2.43,12.0,0.0,0.0,1.0,5.0,0.0,4,
1686,兴远科技大厦,2,7.0,2.0,2.84,1.0,2.0,0.0,7.0,15.0,1.0,6,
1687,招商局大厦,3,23.0,39.0,7.2,7.0,6.0,3.0,7.0,26.0,0.0,6,2.42
1688,泰康保险大厦,3,3.0,41.0,9.13,12.0,2.0,6.0,10.0,18.0,1.0,7,2.4
1689,申报馆,3,,,8.11,152.0,15.0,25.0,12.0,86.0,1.0,7,3.0
1690,光启园,2,9.0,19.0,3.35,4.0,2.0,0.0,1.0,8.0,0.0,5,
1691,凯旋大厦,3,23.0,8.0,5.37,35.0,8.0,2.0,4.0,27.0,2.0,7,
1692,扬子江企业国际广场,3,7.0,6.0,3.85,8.0,4.0,2.0,1.0,13.0,1.0,7,3.65
1693,山谷you帮大厦,3,,,2.03,2.0,0.0,0.0,0.0,2.0,0.0,3,2.8
1694,莲花商务大厦,2,10.0,4.0,2.84,5.0,2.0,0.0,4.0,9.0,0.0,5,
1695,张江春申大厦,3,3.0,12.0,3.04,3.0,0.0,0.0,2.0,5.0,1.0,5,4.1
1696,长宁科技大楼,2,23.0,7.0,2.54,28.0,4.0,5.0,9.0,29.0,0.0,6,3.5
1697,品尊国际中心,3,7.0,33.0,5.84,12.0,2.0,2.0,7.0,15.0,1.0,7,5.0
1698,海亮大厦,3,6.0,22.0,4.56,2.0,1.0,1.0,8.0,4.0,0.0,6,5.15
1699,创客邦,3,6.0,6.0,2.7,19.0,2.0,3.0,0.0,26.0,1.0,6,
1700,港泰广场,3,19.0,27.0,5.04,133.0,11.0,17.0,20.0,60.0,2.0,7,11.3
1701,上海医药大厦,3,20.0,21.0,6.76,52.0,12.0,15.0,15.0,20.0,2.0,7,
1702,98创意园,2,8.0,6.0,4.87,20.0,10.0,5.0,5.0,39.0,0.0,6,
1703,一佰杉杉大厦,3,22.0,25.0,4.29,32.0,2.0,0.0,4.0,31.0,2.0,6,
1704,嘉和国际大厦,2,12.0,28.0,4.06,17.0,5.0,9.0,1.0,36.0,1.0,7,7.47
1705,莲花广场,3,,,4.06,8.0,2.0,7.0,3.0,13.0,1.0,7,
1706,斯格威国际,3,6.0,,6.71,87.0,7.0,0.0,14.0,28.0,1.0,6,3.5
1707,上海海湾大厦,2,19.0,32.0,4.06,63.0,4.0,3.0,10.0,47.0,0.0,6,6.67
1708,华大科创楼,3,,,4.26,10.0,1.0,0.0,3.0,14.0,2.0,6,5.98
1709,金玉兰广场,3,21.0,23.0,3.86,77.0,5.0,2.0,5.0,32.0,1.0,7,7.84
1710,H88越虹广场,3,,,5.07,4.0,2.0,1.0,4.0,10.0,0.0,6,4.03
1711,燎申宜山大厦,3,13.0,10.0,3.24,5.0,1.0,0.0,2.0,3.0,2.0,6,
1712,虹桥天都国际,3,,24.0,3.21,6.0,4.0,5.0,8.0,15.0,1.0,7,3.0
1713,强劲大厦,3,,,3.55,3.0,2.0,2.0,3.0,0.0,1.0,6,4.0
1714,智慧金沙3131,2,10.0,3.0,3.04,2.0,1.0,1.0,1.0,4.0,1.0,7,
1715,中国石化大厦,2,19.0,29.0,2.33,5.0,1.0,0.0,3.0,6.0,0.0,5,
1716,虹口SOHO,3,,,6.08,25.0,3.0,4.0,14.0,48.0,1.0,7,
1717,江园创意园,3,,,3.1,28.0,7.0,1.0,7.0,50.0,1.0,7,
1718,腾飞大厦,3,14.0,30.0,5.68,73.0,2.0,2.0,0.0,22.0,1.0,6,7.25
1719,长青企业广场,3,,,3.47,10.0,0.0,1.0,3.0,4.0,2.0,6,
1720,方糖小镇,3,,,4.06,48.0,4.0,16.0,10.0,30.0,3.0,7,3.15
1721,漕河泾科技园,3,3.0,7.0,1.62,6.0,2.0,0.0,3.0,6.0,0.0,5,3.0
1722,环线广场,2,21.0,29.0,3.04,17.0,9.0,4.0,4.0,17.0,0.0,6,
1723,创邑金沙谷,2,10.0,4.0,3.04,10.0,1.0,4.0,4.0,16.0,1.0,7,7.3
1724,信息技术大厦,3,18.0,31.0,3.47,30.0,22.0,2.0,4.0,24.0,1.0,7,5.9
1725,瓯江大厦,1,21.0,32.0,3.55,48.0,4.0,16.0,7.0,30.0,3.0,7,
1726,慧峰创意园,3,,,1.42,1.0,1.0,0.0,1.0,1.0,0.0,5,
1727,隆宇大厦,2,14.0,27.0,4.77,50.0,3.0,12.0,4.0,20.0,2.0,7,3.6
1728,兆益科技园,2,16.0,10.0,4.06,22.0,3.0,4.0,4.0,13.0,1.0,7,6.4
1729,康拜丝,3,7.0,3.0,5.68,1.0,0.0,0.0,0.0,0.0,0.0,2,3.22
1730,永谊大厦,3,3.0,16.0,2.64,2.0,0.0,2.0,2.0,4.0,1.0,6,2.92
1731,美邦大楼,2,11.0,2.0,3.75,11.0,2.0,0.0,0.0,12.0,0.0,4,
1732,博华广场,3,1.0,60.0,9.73,102.0,4.0,19.0,20.0,40.0,2.0,7,
1733,中港汇.浦东,3,4.0,12.0,6.08,13.0,1.0,2.0,7.0,8.0,1.0,7,4.73
1734,嘉杰国际广场,3,9.0,27.0,4.06,10.0,9.0,12.0,5.0,50.0,1.0,7,4.82
1735,普天科技园,2,8.0,5.0,4.53,12.0,10.0,2.0,2.0,27.0,1.0,7,
1736,时代金融中心,3,11.0,51.0,10.14,9.0,0.0,0.0,6.0,15.0,1.0,5,
1737,虹桥万科中心,3,,,5.58,0.0,0.0,1.0,0.0,9.0,0.0,3,3.5
1738,上海邮电大厦,2,,,4.06,25.0,0.0,4.0,14.0,47.0,1.0,6,
1739,富橙投资大厦,3,10.0,8.0,3.04,62.0,6.0,0.0,1.0,26.0,2.0,6,3.5
1740,宏欣科技设计创意园,3,,8.0,4.56,7.0,22.0,3.0,7.0,29.0,0.0,6,6.0
1741,歆翱文化创意园,2,2.0,3.0,2.43,6.0,1.0,2.0,0.0,12.0,0.0,5,
1742,虹桥中央大厦,3,6.0,8.0,4.06,12.0,1.0,3.0,2.0,14.0,1.0,7,1.97
1743,漕河泾软件大厦,2,15.0,17.0,3.14,13.0,2.0,0.0,1.0,7.0,0.0,5,2.7
1744,上海五四大楼,2,37.0,6.0,2.22,12.0,3.0,0.0,7.0,16.0,0.0,5,
1745,阳光城魔都,3,1.0,22.0,3.04,6.0,3.0,1.0,3.0,10.0,0.0,6,
1746,绿洲中环中心6号楼,3,,22.0,4.56,16.0,1.0,6.0,2.0,17.0,1.0,7,3.0
1747,大众金融大厦,3,12.0,32.0,2.94,41.0,19.0,2.0,8.0,18.0,0.0,6,2.8
1748,古北亚繁国际,3,9.0,15.0,3.85,18.0,2.0,3.0,4.0,7.0,0.0,6,
1749,陆家嘴投资大厦,3,7.0,14.0,7.1,3.0,0.0,0.0,5.0,25.0,2.0,5,2.8
1750,上海数字产业园,3,,,4.87,8.0,0.0,0.0,2.0,11.0,1.0,5,3.27
1751,中新传媒大厦,3,2.0,15.0,4.07,21.0,0.0,1.0,0.0,7.0,0.0,4,2.01
1752,滨江文化创业园,2,,3.0,6.21,0.0,3.0,2.0,7.0,15.0,1.0,6,
1753,绿亮虹口科创园,3,3.0,11.0,2.03,17.0,5.0,10.0,1.0,27.0,1.0,7,2.73
1754,泛太平洋大厦,2,11.0,18.0,5.07,92.0,25.0,14.0,9.0,35.0,0.0,6,
1755,长发大厦,2,16.0,30.0,3.04,49.0,11.0,12.0,27.0,27.0,0.0,6,3.9
1756,南苏河创意园,2,12.0,3.0,4.56,8.0,3.0,4.0,9.0,37.0,1.0,7,3.0
1757,汇亚大厦,3,13.0,37.0,9.13,1.0,0.0,2.0,6.0,14.0,1.0,6,
1758,上海名仕街时尚创意园,2,,6.0,2.53,24.0,3.0,0.0,4.0,28.0,0.0,5,
1759,龙头大厦,3,18.0,9.0,4.56,53.0,1.0,0.0,7.0,22.0,1.0,6,5.52
1760,中欣大厦,3,17.0,43.0,9.13,72.0,18.0,17.0,6.0,32.0,1.0,7,5.52
1761,安泰大楼,3,20.0,22.0,5.58,29.0,4.0,10.0,5.0,28.0,1.0,7,
1762,中区广场,3,20.0,26.0,8.11,45.0,9.0,10.0,23.0,29.0,1.0,7,
1763,陆家嘴金融服务广场,3,6.0,22.0,7.1,15.0,0.0,1.0,3.0,18.0,1.0,6,
1764,绿地科技岛广场,3,10.0,16.0,4.06,1.0,0.0,1.0,4.0,8.0,1.0,6,7.3
1765,L777新媒体产业园,1,11.0,4.0,2.33,10.0,2.0,0.0,2.0,15.0,1.0,6,
1766,明基广场,3,6.0,8.0,4.56,10.0,0.0,4.0,0.0,19.0,1.0,5,
1767,555大厦,3,20.0,16.0,5.58,16.0,13.0,11.0,20.0,37.0,1.0,7,
1768,摩工坊,3,,,3.88,87.0,8.0,2.0,14.0,28.0,1.0,7,5.5
1769,阿拉城(先锋街66号),3,1.0,9.0,5.07,14.0,3.0,8.0,1.0,18.0,1.0,7,
1770,环智国际大厦,3,7.0,29.0,5.98,54.0,3.0,7.0,3.0,34.0,1.0,7,
1771,上海国际设计交流中心,3,,,3.35,13.0,7.0,2.0,6.0,21.0,1.0,7,
1772,紫竹科学园区,2,10.0,6.0,1.6,3.0,1.0,0.0,0.0,1.0,0.0,4,6.75
1773,物资大厦,3,20.0,28.0,2.74,25.0,6.0,22.0,10.0,68.0,1.0,7,
1774,金鹰大厦,3,14.0,21.0,6.08,10.0,0.0,2.0,20.0,9.0,0.0,5,6.33
1775,多媒体产业大厦,3,13.0,18.0,3.55,13.0,0.0,1.0,0.0,12.0,1.0,5,
1776,永鼎大厦,2,18.0,12.0,2.33,9.0,0.0,0.0,2.0,10.0,0.0,4,4.58
1777,广顺商务中心,2,22.0,4.0,3.55,3.0,3.0,1.0,0.0,9.0,1.0,6,8.24
1778,万嘉大厦,3,18.0,8.0,2.03,8.0,2.0,3.0,0.0,14.0,0.0,5,
1779,中环时代,3,,17.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,1,
1780,张江创星园,3,13.0,6.0,3.75,4.0,0.0,0.0,1.0,2.0,0.0,4,4.0
1781,上海桂林聚科都市科技园,2,8.0,8.0,4.06,7.0,9.0,3.0,9.0,26.0,1.0,7,3.45
1782,卢湾建设发展大楼,2,17.0,7.0,3.65,48.0,14.0,5.0,27.0,21.0,2.0,7,
1783,桂平园,2,,7.0,3.24,1.0,1.0,0.0,3.0,8.0,1.0,6,2.1
1784,上海万都中心大厦,3,17.0,55.0,6.59,0.0,0.0,8.0,0.0,19.0,0.0,3,
1785,申银发展大厦,2,20.0,32.0,2.67,54.0,13.0,8.0,9.0,25.0,0.0,6,
1786,愚园108,2,12.0,3.0,5.0,61.0,10.0,9.0,6.0,38.0,1.0,7,
1787,嘉麒大厦,3,13.0,19.0,5.27,7.0,2.0,3.0,8.0,10.0,0.0,6,
1788,绿地蓝海大厦3号楼,3,,1.0,4.06,8.0,8.0,10.0,0.0,28.0,0.0,5,
1789,上海节能环保科技企业孵化基地,2,,5.0,1.72,2.0,0.0,0.0,1.0,0.0,0.0,3,3.5
1790,欧迪芬福克斯,3,,,2.53,14.0,0.0,15.0,3.0,14.0,0.0,5,
1791,金岛大厦,2,17.0,22.0,3.55,25.0,4.0,14.0,5.0,29.0,3.0,7,
1792,外高桥酒类展示交易中心,3,,,1.32,0.0,1.0,0.0,1.0,1.0,1.0,5,4.81
1793,长峰中心,3,13.0,34.0,4.06,44.0,18.0,1.0,10.0,28.0,0.0,6,
1794,天亿大厦,3,13.0,19.0,3.55,31.0,32.0,2.0,3.0,39.0,2.0,7,
1795,同普大厦,3,8.0,9.0,2.84,10.0,4.0,0.0,2.0,1.0,0.0,5,
1796,创智天地,3,12.0,10.0,5.07,18.0,1.0,7.0,1.0,21.0,1.0,7,7.67
1797,大江商厦,3,2.0,12.0,2.23,19.0,1.0,4.0,5.0,18.0,0.0,6,5.0
1798,时尚部落,3,6.0,22.0,4.57,23.0,1.0,4.0,2.0,0.0,1.0,6,
1799,上海国际研发总部基地,3,6.0,5.0,2.64,3.0,1.0,1.0,0.0,3.0,1.0,6,5.17
1800,金地威新闵行科创园,3,0.0,5.0,1.32,2.0,0.0,0.0,1.0,4.0,0.0,4,
1801,蓝光科技园,3,,,3.4,1.0,0.0,0.0,0.0,0.0,0.0,2,
1802,江裕大厦,3,6.0,12.0,4.83,1.0,4.0,5.0,7.0,12.0,1.0,7,
1803,紫竹国际大厦,3,9.0,22.0,4.5,2.0,0.0,2.0,15.0,10.0,1.0,6,7.9
1804,MORE：001,3,2.0,4.0,6.08,13.0,0.0,0.0,2.0,0.0,1.0,4,
1805,长泰国际金融大厦,3,10.0,26.0,8.85,18.0,1.0,0.0,8.0,14.0,1.0,6,4.8
1806,上海主角,3,8.0,10.0,3.65,2.0,0.0,1.0,5.0,3.0,0.0,5,2.24
1807,天山商厦,3,17.0,32.0,2.88,5.0,9.0,12.0,12.0,32.0,1.0,7,4.0
1808,富丽大厦,3,18.0,25.0,2.54,41.0,7.0,4.0,3.0,20.0,1.0,7,3.2
1809,裕景国际商务广场B座,3,13.0,33.0,5.58,54.0,4.0,0.0,2.0,28.0,2.0,6,
1810,华清大厦,3,11.0,15.0,4.06,0.0,4.0,5.0,7.0,12.0,0.0,5,
1811,华滋奔腾大厦,3,,24.0,2.94,5.0,1.0,2.0,1.0,1.0,2.0,7,10.57
1812,启迪大厦,3,10.0,16.0,4.06,0.0,4.0,4.0,6.0,11.0,0.0,5,
1813,绿地商务大厦,3,12.0,23.0,4.77,30.0,3.0,4.0,7.0,23.0,1.0,7,3.3
1814,外滩109,1,,4.0,7.1,25.0,3.0,4.0,14.0,48.0,1.0,7,5.3
1815,三五大厦,3,,12.0,5.49,72.0,13.0,11.0,12.0,37.0,1.0,7,4.5
1816,美通科创空间,3,,,3.14,33.0,3.0,3.0,7.0,13.0,0.0,6,5.84
1817,大众大厦,2,21.0,19.0,4.75,7.0,10.0,3.0,4.0,26.0,2.0,7,4.07
1818,虹桥国际商务花园,3,,5.0,3.65,5.0,1.0,3.0,1.0,11.0,0.0,6,
1819,宏慧.音悦湾,3,,,3.24,1.0,3.0,1.0,1.0,8.0,0.0,6,4.0
1820,千羽创意园,2,11.0,5.0,4.56,54.0,15.0,3.0,11.0,47.0,2.0,7,4.12
1821,森宏旗臻二期,3,4.0,16.0,2.27,3.0,1.0,3.0,2.0,5.0,1.0,7,8.13
1822,上海天地软件园,2,13.0,4.0,3.04,7.0,0.0,0.0,7.0,16.0,1.0,5,7.5
1823,中展瑞景,3,,,1.18,36.0,0.0,2.0,0.0,6.0,0.0,4,5.22
1824,铭天下创意园区,2,7.0,3.0,3.14,18.0,9.0,4.0,4.0,16.0,1.0,7,
1825,中融碧玉蓝天,3,13.0,43.0,10.14,9.0,1.0,0.0,7.0,0.0,1.0,5,3.2
1826,嘉兴大厦,3,22.0,24.0,4.26,41.0,7.0,1.0,5.0,20.0,2.0,7,3.2
1827,花旗集团大厦,3,13.0,40.0,11.0,9.0,2.0,6.0,10.0,11.0,1.0,7,3.5
1828,创智联合大厦,3,8.0,22.0,3.04,25.0,2.0,6.0,8.0,12.0,2.0,7,
1829,上海时装大厦,3,,,3.72,22.0,12.0,15.0,5.0,39.0,1.0,7,5.7
1830,盛高国际,3,13.0,23.0,5.07,14.0,4.0,5.0,8.0,15.0,1.0,7,4.5
1831,麦腾智慧天地,3,,,2.54,8.0,0.0,1.0,0.0,2.0,0.0,4,4.87
1832,华宜大厦,3,8.0,24.0,5.07,16.0,8.0,4.0,5.0,16.0,1.0,7,2.93
1833,燎申国际大厦,2,11.0,9.0,3.04,21.0,2.0,3.0,0.0,12.0,0.0,5,
1834,新安大楼,3,13.0,15.0,3.55,10.0,1.0,0.0,5.0,9.0,1.0,6,3.35
1835,普罗娜商务广场,3,4.0,9.0,3.04,10.0,5.0,2.0,1.0,12.0,1.0,7,
1836,曲阳商务中心,2,19.0,41.0,2.84,17.0,4.0,2.0,3.0,14.0,1.0,7,6.79
1837,德国中心,3,11.0,8.0,5.07,3.0,0.0,0.0,2.0,4.0,0.0,4,6.58
1838,由由燕乔大厦,2,21.0,15.0,3.35,7.0,0.0,0.0,8.0,9.0,1.0,5,
1839,玉嘉大厦,1,21.0,20.0,3.65,56.0,15.0,1.0,6.0,17.0,0.0,6,3.8
1840,景鸿大厦,3,18.0,24.0,4.26,18.0,9.0,4.0,4.0,16.0,1.0,7,2.96
1841,淮云大厦,2,20.0,16.0,3.04,9.0,6.0,14.0,23.0,55.0,1.0,7,
1842,内外联大厦,3,18.0,24.0,3.85,35.0,8.0,9.0,5.0,23.0,2.0,7,2.8
1843,光启城,3,7.0,24.0,5.58,24.0,1.0,3.0,7.0,21.0,2.0,7,1.5
1844,财富国际广场,3,12.0,26.0,3.04,25.0,3.0,7.0,7.0,17.0,0.0,6,5.4
1845,世宏金源中心,3,,,3.75,2.0,3.0,0.0,0.0,9.0,0.0,4,2.76
1846,雷迪大厦,2,,6.0,5.56,29.0,9.0,10.0,0.0,29.0,1.0,6,7.32
1847,长阳谷,3,,,3.65,15.0,9.0,0.0,7.0,23.0,2.0,6,
1848,华鑫中心,3,,17.0,4.26,4.0,3.0,2.0,3.0,15.0,1.0,7,
1849,SOHO复兴广场,3,,27.0,7.1,54.0,9.0,3.0,24.0,41.0,1.0,7,
1850,新漕河泾国际商务中心,3,8.0,36.0,4.97,11.0,1.0,0.0,2.0,0.0,0.0,4,6.0
1851,金航大厦,2,13.0,21.0,5.27,10.0,10.0,9.0,0.0,36.0,1.0,6,
1852,鼎力创意园,3,1.0,7.0,4.12,8.0,4.0,1.0,5.0,3.0,0.0,6,
1853,三鑫世界商厦,3,22.0,9.0,4.87,39.0,7.0,13.0,0.0,28.0,1.0,6,4.3
1854,爱登堡科技园,3,,,2.03,2.0,0.0,0.0,1.0,4.0,0.0,4,4.98
1855,文广大厦,3,7.0,24.0,10.0,11.0,5.0,3.0,5.0,10.0,1.0,7,3.3
1856,东方万国企业中心,3,,,4.06,4.0,1.0,1.0,0.0,0.0,0.0,4,
1857,近铁城市广场,3,5.0,16.0,5.58,18.0,1.0,4.0,3.0,10.0,1.0,7,2.6
1858,伊泰利大厦,2,21.0,24.0,4.36,18.0,24.0,3.0,4.0,29.0,1.0,7,3.0
1859,赢华国际广场,3,7.0,16.0,4.26,8.0,0.0,2.0,5.0,4.0,0.0,5,
1860,绿洲中环中心1号楼,3,10.0,24.0,4.46,17.0,1.0,6.0,2.0,18.0,1.0,7,3.5
