,name,link-href,sources,surfaceRange,address,averageRent,averageBCRent,nameBC,floors,surface,floor_height,elevator,companys,building_surface,store,mall,park,hotel,underground,park1500
1392,长峰大厦,https://www.haozu.com/sh_xzl_3381/,1,150m²,长宁  中山公园定西路1277号  ,2.8,6.92,中山公园,34.0,45400m²,3.6,5,杜邦纤维、西南航空平安保险、上海诚一服装有限公司、新加坡FE环球电子私人有限公司上海代表处、上海昕闳讯电子科技有限公司,45400,33.0,8.0,,29.0,0.0,8.0
1393,力国大楼,https://www.haozu.com/sh_xzl_4607/,3,90 - 615m²,闵行  七宝吴宝路255号  ,5.2,16.23,七宝,10.0,12000m²,3.6,2,云笙科贸有限公司、万敏商贸（上海）有限公司、上海武瑞自动化设备有限公司、江苏科普特健康教育服务中心有限公司、上海三美化工有限公司,12000,15.0,2.0,15.0,8.0,0.0,1.0
1394,永谊大厦,https://www.haozu.com/sh_xzl_25935/,41,162 - 422.9m²,宝山  通河新村呼兰西路100号  ,3.07,2.87,通河新村,16.0,23711m²,3.75,5,,23711,21.0,2.0,21.0,2.0,1.0,2.0
1395,银历大厦,https://www.haozu.com/sh_xzl_13584/,3,143 - 550m²,闸北  宝山路河南北路485号  ,4.13,5.92,宝山路,18.0,,3.3,,,,32.0,11.0,32.0,16.0,2.0,5.0
1396,中航天盛广场,https://www.haozu.com/sh_xzl_1530/,31,409.3 - 2981.2m²,杨浦  五角场淞沪路619号  ,6.37,24.11,五角场,,97850m²,4.4,5,,97850,7.0,1.0,7.0,8.0,1.0,1.0
1397,新福康里,https://www.haozu.com/sh_xzl_17743/,1,700m²,静安  新闸路泰兴路458号  ,3.3,8.11,新闸路,16.0,108936m²,,,,108936,24.0,6.0,24.0,23.0,0.0,7.0
1398,高科西路650号,https://www.haozu.com/sh_xzl_25066/,16,50m²,浦东  南码头高科西路650号  ,6.6,5.93,南码头,,,,,,,7.0,0.0,,3.0,1.0,4.0
1399,恒瑞中心,https://www.haozu.com/sh_xzl_21617/,2,105 - 212m²,松江  九亭九泾路262号  ,1.95,2.24,九亭,,200000m²,,2,,200000,2.0,0.0,2.0,0.0,0.0,0.0
1400,嘉地中心,https://www.haozu.com/sh_xzl_1506/,193,197 - 1691.6m²,静安  北京西路上海市北京西路968号嘉...  ,12.18,8.11,北京西路,63.0,171506m²,3.4,8,五星级索菲特豪华酒店,171506,35.0,12.0,35.0,49.0,2.0,11.0
1401,中鑫企业广场,https://www.haozu.com/sh_xzl_3200/,6,270 - 485m²,普陀  桃浦武威路88弄  ,3.45,4.38,桃浦,4.0,,2.8,,,,3.0,1.0,3.0,4.0,0.0,0.0
1402,上海梦中心,https://www.haozu.com/sh_xzl_35471/,18,1800 - 2400m²,徐汇  龙华龙腾大道2555号  ,7.64,6.2,龙华,,,,,,,0.0,0.0,,1.0,2.0,1.0
1403,上海安亭国际医疗产业园,https://www.haozu.com/sh_xzl_37687/,14,329 - 1825m²,嘉定  安亭宝安公路4997号  ,1.14,2.0,安亭,,,,,,,0.0,0.0,,0.0,0.0,0.0
1404,老码头创意园,https://www.haozu.com/sh_xzl_3821/,1,66m²,黄浦  外滩中山南路505号  ,6.5,10.33,外滩,7.0,20000m²,4,2,圣帝运输、美国思纳建筑设计有限公司、上海乐智投资管理咨询有限公司、兰轩手工制衣工作室,20000,7.0,2.0,7.0,1.0,0.0,1.0
1405,置汇旭辉广场,https://www.haozu.com/sh_xzl_30017/,463,100 - 2369.3m²,浦东  洋泾新区崮山路与张杨路交叉...  ,7.96,8.67,洋泾,14.0,227000m²,4.3,28（4座总共）,,227000,15.0,3.0,15.0,20.0,1.0,3.0
1406,合生国际中心,https://www.haozu.com/sh_xzl_1136/,67,165.2 - 1009.3m²,杨浦  五角场黄兴路2218号  ,7.36,24.11,五角场,33.0,360000m²,4.5,12,,360000,22.0,22.0,22.0,10.0,2.0,4.0
1407,海琪商务中心,https://www.haozu.com/sh_xzl_1945/,17,52 - 209m²,闵行  七宝中春路6818弄10号  ,2.32,16.23,七宝,10.0,,,2,,,6.0,0.0,6.0,3.0,0.0,1.0
1408,华城广场,https://www.haozu.com/sh_xzl_18636/,1,160m²,徐汇  漕河泾古美路1483号  ,3.2,4.78,漕河泾,4.0,170000m²,4,3,福德控制仪器,170000,14.0,0.0,14.0,12.0,1.0,4.0
1409,申富大厦,https://www.haozu.com/sh_xzl_12197/,1,null,浦东  陆家嘴乳山路206号  ,,,,16.0,15000m²,3.5,2,国森房地产仔咨询有限公司，万创机电有限公司，德信行香精香料有限公司上海办事处，上海奥体广告有限公司，：新璎贸易有限公司，,15000,17.0,0.0,17.0,6.0,0.0,2.0
1410,华鑫中心,https://www.haozu.com/sh_xzl_18043/,12,1700m²,徐汇  漕河泾宜山路711号  ,6.0,4.78,漕河泾,19.0,175000m²,,,上海游族文化传媒有限公司,175000,23.0,1.0,23.0,7.0,1.0,4.0
1411,紫行春申仓库,https://www.haozu.com/sh_xzl_37481/,1,1500m²,松江  新桥银都西路申南四78号  ,1.3,2.24,新桥,,,,,,,3.0,0.0,3.0,6.0,0.0,0.0
1412,尊木汇国际艺术广场,https://www.haozu.com/sh_xzl_17750/,5,419 - 2025m²,宝山  上大沪太路2695号  ,2.96,2.79,上大,,50000m²,4.2,,上海福人木业有限公司,50000,6.0,1.0,6.0,0.0,0.0,1.0
1413,永银大厦,https://www.haozu.com/sh_xzl_11132/,19,129 - 750m²,卢湾  淮海中路西藏南路218号  ,9.6,9.28,淮海中路,28.0,10000m²,3.6,3,德国瀚辉公司上海代表处,10000,34.0,12.0,34.0,17.0,1.0,19.0
1414,白金湾广场,https://www.haozu.com/sh_xzl_10808/,15,188 - 492m²,虹口  提篮桥海平路18号A、B座近公平路  ,6.2,7.99,提篮桥,20.0,33856m²,3.9,6,香港先讯电器、上海东安国际、法国艾比利时装、日本利信行顾问,33856,19.0,2.0,19.0,14.0,1.0,0.0
1415,嘉汇国际广场,https://www.haozu.com/sh_xzl_1999/,78,59 - 301m²,徐汇  万体馆天钥桥路327号  ,6.68,5.67,万体馆,35.0,484051m²,3,7,,484051,21.0,5.0,21.0,35.0,1.0,5.0
1416,露香园淮海金街,https://www.haozu.com/sh_xzl_17380/,13,null,黄浦  豫园青莲街121号  ,,,,2.0,386000m²,,2,,386000,38.0,13.0,38.0,16.0,2.0,12.0
1417,同和国际大厦,https://www.haozu.com/sh_xzl_1529/,39,56.9 - 734m²,杨浦  五角场政立路477号  ,4.52,24.11,五角场,18.0,23000m²,3.3,3,,23000,9.0,1.0,9.0,6.0,1.0,2.0
1418,左岸88,https://www.haozu.com/sh_xzl_12450/,1,300m²,浦东  塘桥北张家浜路88号  ,5.5,6.81,塘桥,9.0,20000m²,3.5,2（每栋）,,20000,31.0,0.0,31.0,18.0,0.0,1.0
1419,中邦晶座,https://www.haozu.com/sh_xzl_24137/,2,322 - 500m²,浦东  其他丁香路1066弄  ,5.75,7.29,其他,,,,,,,0.0,5.0,,5.0,0.0,13.0
1420,真北路930弄,https://www.haozu.com/sh_xzl_34508/,9,125 - 600m²,普陀  长风新村真北路930弄41号  ,4.43,5.04,长风新村,,,,,,,14.0,1.0,14.0,4.0,1.0,4.0
1421,龙裕财富中心,https://www.haozu.com/sh_xzl_2288/,1,540m²,普陀  长风新村丹巴路98弄7号  ,5.0,5.04,长风新村,11.0,12500m²,1.05,3,企业名称：范德兰德物流自动化系统(上海)有限公司，所属行业：物流/运输、企业名称：上海庞源机械租赁股份有限公司，所属行业：贸易/消费/制造/营运,12500,10.0,1.0,10.0,7.0,0.0,5.0
1422,绿地远香湖1号,https://www.haozu.com/sh_xzl_37617/,24,95 - 293m²,嘉定  新城伊宁路181弄  ,1.8,2.07,新城,,,,,,,0.0,0.0,,0.0,2.0,0.0
1423,碧云国际社区,https://www.haozu.com/sh_xzl_20189/,2,72 - 150m²,浦东  其他浙桥路277号（浦东杨高...  ,2.4,7.29,其他,18.0,59000m²,2.8,3,上海庆豪房地产经纪有限公司,59000,8.0,1.0,8.0,9.0,1.0,0.0
1424,西虹桥同联创新产业园,https://www.haozu.com/sh_xzl_24705/,23,123 - 1077m²,青浦  徐泾徐祥路38号  ,3.13,3.28,徐泾,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0
1425,昭化易园,https://www.haozu.com/sh_xzl_17798/,9,31 - 254m²,长宁  中山公园昭化路357号  ,5.55,6.92,中山公园,,10000m²,4.5,2,法国Lagardère，丁丁网，大旗网,10000,35.0,4.0,35.0,16.0,0.0,8.0
1426,启迪大厦,https://www.haozu.com/sh_xzl_1500/,4,187.9 - 1619.7m²,闸北  大宁路广中西路777弄  ,5.17,4.91,大宁路,16.0,30000m²,4,4,企业名称：苏州西门子电器有限公司，所属行业：计算机/互联网/通信/电子、企业名称：上海德律医疗科技有限公司，所属行业：贸易/消费/制造/营运、企业名称：胜奈德（上海）商贸有限公司，所属行业：贸易/消费/制造/营运、企业名称：阳光人寿保险股份有限公司，所属行业：会计/金融/银行/保险、企业名称：中山杰仕地汽车皮件制品有限公司，所属行业：贸易/消费/制造/营运,30000,7.0,4.0,7.0,1.0,0.0,5.0
1427,上海爱登堡科技产业园,https://www.haozu.com/sh_xzl_2348/,2,154 - 173m²,闵行  浦江恒西路88号  ,2.5,2.23,浦江,21.0,36000m²,3.5,8,,36000,2.0,0.0,2.0,2.0,1.0,2.0
1428,柳林大厦,https://www.haozu.com/sh_xzl_16836/,5,64.6 - 1000m²,卢湾  淮海中路上海黄埔区淮海中路1号  ,6.5,9.28,淮海中路,33.0,40590m²,2.5,5,企业名称：赛勃网络信息，所属行业：计算机/互联网/通信/电子、企业名称：上海金雁物业管理有限公司，所属行业：房地产/建筑、企业名称：香港戴安公司上海代表处，所属行业：贸易/消费/制造/营运、企业名称：上海长发丰源日化用品有限公司，所属行业：贸易/消费/制造/营运、企业名称：北京领语堂教育科技发展，所属行业：专业服务/教育/培训,40590,45.0,14.0,45.0,21.0,1.0,21.0
1429,东方蓝海国际广场,https://www.haozu.com/sh_xzl_1523/,167,70 - 580m²,杨浦  五角场黄兴路1800号  ,5.46,24.11,五角场,24.0,170000m²,3.6,5,,170000,14.0,8.0,14.0,15.0,0.0,7.0
1430,中建幸福空间,https://www.haozu.com/sh_xzl_40918/,19,500 - 1700m²,闸北  彭浦场中路2018号  ,3.7,3.27,彭浦,,,,,,,12.0,2.0,12.0,3.0,1.0,2.0
1431,大来大楼,https://www.haozu.com/sh_xzl_3820/,6,420 - 1070m²,黄浦  外滩广东路51号  ,8.9,10.33,外滩,8.0,7369m²,3.5,2,,7369,39.0,5.0,39.0,39.0,0.0,4.0
1432,恒昌大厦,https://www.haozu.com/sh_xzl_12917/,2,102 - 108m²,徐汇  万体馆宛平南路521号  ,3.55,5.67,万体馆,,,,,,,22.0,1.0,22.0,19.0,1.0,4.0
1433,汇宝购物广场,https://www.haozu.com/sh_xzl_36368/,6,60 - 100m²,闵行  漕宝路漕宝路1号  ,5.0,16.23,漕宝路,,,,,,,17.0,3.0,17.0,15.0,1.0,4.0
1434,静安新时代大厦,https://www.haozu.com/sh_xzl_4950/,13,50 - 724.4m²,静安  南京西路南京西路881号  ,6.74,8.86,南京西路,20.0,18071m²,3.6,2,德国驻上海总领事馆、上海派克笔有限公司,18071,33.0,15.0,33.0,34.0,3.0,14.0
1435,长风嘉庭国际,https://www.haozu.com/sh_xzl_4258/,22,550 - 1105m²,普陀  其他云领东路391弄  ,5.15,4.91,其他,21.0,125819m²,3.45,6,,125819,16.0,11.0,16.0,3.0,0.0,6.0
1436,嬴华国际广场,https://www.haozu.com/sh_xzl_25215/,3,116 - 2043m²,普陀  金沙江路光复西路2899号111号  ,4.63,5.04,金沙江路,,,,,,,4.0,2.0,4.0,4.0,0.0,4.0
1437,中环-汇智1400,https://www.haozu.com/sh_xzl_33541/,81,67.7 - 1421.9m²,闸北  汶水路江场西路1400号  ,3.56,4.33,汶水路,,,,,,,10.0,2.0,10.0,4.0,0.0,2.0
1438,浦东南路2161号,https://www.haozu.com/sh_xzl_32535/,1,1780m²,浦东  塘桥浦东南路2161号  ,6.3,6.81,塘桥,,,,,,,20.0,6.0,20.0,10.0,2.0,1.0
1439,丁香国际广场,https://www.haozu.com/sh_xzl_1661/,1,910m²,浦东  联洋丁香路778号  ,8.8,8.67,联洋,25.0,150401.25m²,,3,,150401.25,3.0,2.0,,4.0,1.0,14.0
1440,中西大厦,https://www.haozu.com/sh_xzl_2359/,28,50 - 170m²,长宁  江苏路地铁江苏路121123号  ,4.55,6.92,江苏路地铁,20.0,18000m²,3.6,3,上海欧美嘉旅行社有限公司(专业服务/教育/培训)、上海呈信航空票务代理有限公司(专业服务/教育/培训)、晔欣国际贸易(上海)有限公司(贸易/消费/制造/营运)、上海凯永信息技术有限公司(计算机/互联网/通信/电子)、富山广告(广告/媒体),18000,21.0,0.0,21.0,16.0,2.0,5.0
1441,米域方寸,https://www.haozu.com/sh_xzl_30780/,39,米域,长宁  北新泾协和路964号  ,,,,,,,,,,9.0,1.0,9.0,3.0,1.0,1.0
1442,红石科技大楼,https://www.haozu.com/sh_xzl_2673/,35,42.7 - 1000m²,宝山  共富蕴川路512号  ,3.38,2.87,共富,10.0,16000m²,4.5,2,,16000,11.0,0.0,11.0,1.0,1.0,0.0
1443,百乐门大都会,https://www.haozu.com/sh_xzl_3198/,15,100 - 1500m²,静安  南京西路南京西路1728号  ,8.49,8.86,南京西路,12.0,,,3,,,29.0,9.0,29.0,27.0,1.0,4.0
1444,华生创谷文化产业园,https://www.haozu.com/sh_xzl_19105/,23,50 - 324m²,宝山  大场真大路551号  ,2.41,2.79,大场,4.0,25000m²,4.5-5.5（loft）,每栋2座,,25000,9.0,1.0,9.0,2.0,0.0,0.0
1445,威海大楼,https://www.haozu.com/sh_xzl_23599/,3,63.2 - 107.6m²,静安  其他茂名北路148号  ,4.93,8.36,其他,,,,,,,42.0,12.0,42.0,34.0,3.0,19.0
1446,云享客仙霞创意园,https://www.haozu.com/sh_xzl_19328/,3,30m²,长宁  仙霞新村仙霞路350号上海工程技...  ,6.6,7.31,仙霞新村,8.0,,,,,,16.0,1.0,16.0,14.0,0.0,6.0
1447,福兴大厦,https://www.haozu.com/sh_xzl_11755/,5,53 - 400m²,浦东  八佰伴张杨路655号  ,4.38,7.76,八佰伴,16.0,24000m²,3,4,百联物业，所属行业：房地产/建筑、企业名称：中国商标专利事务所有限公司上海分公司，所属行业：专业服务/教育/培训、企业名称：香港联达印刷器材有限公司上海代表处，所属行业：贸易/消费/制造/营运、企业名称：中商可可管理顾问有限公司，所属行业：专业服务/教育/培训、企业名称：银杏界信息科技有限公司，所属行业：计算机/互联网/通信/电子,24000,28.0,11.0,28.0,18.0,2.0,3.0
1448,盛大天地·源创谷,https://www.haozu.com/sh_xzl_17886/,99,186 - 9700m²,浦东  张江华夏中路958弄60号  ,3.77,4.68,张江,,100000m²,4.5,,,100000,4.0,0.0,4.0,3.0,1.0,1.0
1449,晶鼎大厦,https://www.haozu.com/sh_xzl_3661/,2,50 - 50.5m²,嘉定  新城白银路399号  ,2.35,2.07,新城,15.0,23862m²,,,,23862,4.0,0.0,4.0,2.0,0.0,1.0
1450,北虹桥体育公园,https://www.haozu.com/sh_xzl_38968/,171,160.7 - 2086m²,嘉定  江桥江桥新城爱特路128号  ,2.34,9.86,江桥,,,,,,,4.0,0.0,4.0,1.0,0.0,4.0
1451,同普大厦,https://www.haozu.com/sh_xzl_2658/,10,226 - 365m²,普陀  长风新村同普路1220号  ,3.56,5.04,长风新村,,27703m²,3.6,4,上海荣戈机电设备有限公司、杰姆士（上海）酒业贸易、上海同为建筑设计有限公司、BOA上海源鸣文化传播有限公司,27703,2.0,0.0,2.0,2.0,0.0,2.0
1452,万科时一区,https://www.haozu.com/sh_xzl_1696/,44,60 - 400m²,长宁  虹桥火车站申郑路18弄122号  ,4.73,6.16,虹桥火车站,9.0,254000m²,3.6,3,,254000,1.0,0.0,1.0,0.0,0.0,0.0
1453,时亦商务大厦,https://www.haozu.com/sh_xzl_19736/,1,165m²,松江  松江新城茸兴路285号  ,1.6,2.75,松江新城,9.0,27000m²,3,2,,27000,1.0,1.0,1.0,6.0,0.0,0.0
1454,七宝德必易园,https://www.haozu.com/sh_xzl_3539/,2,340 - 1217.9m²,闵行  七宝华中路6号  ,4.0,16.23,七宝,,30000m²,3.5,,,30000,7.0,0.0,7.0,5.0,1.0,3.0
1455,兵工大楼,https://www.haozu.com/sh_xzl_16685/,2,33.5m²,徐汇  肇嘉浜路肇嘉浜路359号  ,4.5,5.64,肇嘉浜路,,,,,,,29.0,4.0,29.0,18.0,1.0,4.0
1456,腾飞莲花商务园,https://www.haozu.com/sh_xzl_12224/,15,181.8 - 3270.5m²,浦东  张江纳贤路60号  ,4.43,4.68,张江,,71451m²,3.5,3,,71451,2.0,0.0,2.0,1.0,0.0,1.0
1457,上海跨国采购中心,https://www.haozu.com/sh_xzl_1902/,10,223 - 722m²,普陀  长风新村云岭东路235245号  ,5.98,5.04,长风新村,,50607m²,4.2,5,,50607,10.0,1.0,10.0,7.0,0.0,5.0
1458,复地中环天地,https://www.haozu.com/sh_xzl_1642/,1,125m²,宝山  大场环镇南路858弄近真大路  ,2.8,2.79,大场,12.0,90000m²,3.3,2,,90000,4.0,1.0,4.0,1.0,0.0,0.0
1459,上海华侨大厦,https://www.haozu.com/sh_xzl_11342/,3,180m²,静安  静安寺延安西路129号  ,4.3,9.34,静安寺,26.0,26000m²,3.8,4,布鲁克公司上海代表处、上海工业对外贸易公司,26000,21.0,3.0,21.0,22.0,1.0,4.0
1460,中土大厦,https://www.haozu.com/sh_xzl_18856/,1,926m²,闸北  共和新路共和新路658号  ,3.6,4.33,共和新路,27.0,27000m²,3.2,4,"企业名称：易铭汽车贸易有限公司，所属行业：贸易/消费/制造/营运、企业名称：申光化轻公司，所属行业：贸易/消费/制造/营运、企业名称：申纺化工染料有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海御尔建筑材料有限公司业务部，所属行业：房地产/建筑、企业名称：辉达广播器材有限公司，所属行业：贸易/消费/制造/营运""}]",27000,41.0,3.0,41.0,32.0,0.0,1.0
1461,闿鑫商务园,https://www.haozu.com/sh_xzl_4820/,1,155m²,闵行  浦江恒南路1325号（8号线江...  ,1.9,2.23,浦江,,14329m²,3.5,3,,14329,2.0,0.0,2.0,1.0,1.0,2.0
1462,复城国际,https://www.haozu.com/sh_xzl_4471/,8,25 - 1097m²,虹口  曲阳路曲阳路910号  ,3.35,3.2,曲阳路,18.0,150000m²,3.5,4,上海浦瓯钢铁有限公司、上海居斋贸易有限公司、上海菲洋实业有限公司、牛津（上海）咨询有限公司,150000,18.0,0.0,18.0,15.0,0.0,3.0
1463,上海第七棉纺厂园区,https://www.haozu.com/sh_xzl_38336/,4,300 - 530m²,南汇  周浦康沈路1997号  ,1.8,2.76,周浦,,,,,,,10.0,0.0,10.0,8.0,0.0,1.0
1464,西岸创意园,https://www.haozu.com/sh_xzl_16599/,3,null,徐汇  万体馆徐虹中路20号  ,,,,8.0,18200m²,3.8,4,上海文邦广告有限公司,18200,26.0,3.0,26.0,15.0,1.0,5.0
1465,越界商务楼,https://www.haozu.com/sh_xzl_16504/,10,125 - 128m²,徐汇  田林田林路28号  ,4.65,4.78,田林,,,,,,,21.0,0.0,21.0,10.0,1.0,7.0
1466,IF如果文化创意产业园,https://www.haozu.com/sh_xzl_18730/,6,114.6 - 164m²,闵行  颛桥春东路508号  ,3.3,2.03,颛桥,4.0,42000m²,4.6,,,42000,2.0,0.0,2.0,2.0,1.0,1.0
1467,优房商务中心,https://www.haozu.com/sh_xzl_3375/,20,28 - 166m²,闵行  七宝中春路7628号6幢  ,2.35,16.23,七宝,4.0,,3.5,2,,,4.0,0.0,4.0,4.0,1.0,2.0
1468,金象大厦,https://www.haozu.com/sh_xzl_41485/,1,96m²,虹口  四川北路华昌路9号  ,2.7,6.6,四川北路,,,,,,,30.0,7.0,30.0,13.0,1.0,3.0
1469,天山路1920弄8号楼,https://www.haozu.com/sh_xzl_33415/,3,40 - 48m²,长宁  中山公园天山路1920弄8号楼  ,3.17,6.92,中山公园,,,,,,,20.0,0.0,,10.0,1.0,8.0
1470,老四行创意园,https://www.haozu.com/sh_xzl_39061/,11,365 - 991m²,静安  其他光复路1号  ,5.86,8.36,其他,,,,,,,43.0,7.0,43.0,28.0,2.0,6.0
1471,建工·汇豪商务广场,https://www.haozu.com/sh_xzl_2049/,8,155.5 - 447m²,徐汇  万体馆吴中路51号  ,5.53,5.67,万体馆,20.0,80000m²,3.3,4,,80000,12.0,2.0,,8.0,0.0,4.0
1472,上海电子物联产业园,https://www.haozu.com/sh_xzl_3227/,41,68.9 - 4849m²,闵行  春申景联路439号  ,1.87,2.85,春申,5.0,130000m²,3.6,6,,130000,1.0,1.0,1.0,0.0,0.0,0.0
1473,中汇大厦,https://www.haozu.com/sh_xzl_3269/,40,289m²,黄浦  豫园河南南路18号  ,6.0,5.39,豫园,8.0,17247m²,3.5,4,摩托罗拉、光大证券、国旅运通航空服务有限公司、上海铁洋多式联运有限公司,17247,58.0,17.0,58.0,56.0,1.0,8.0
1474,同济虹口园,https://www.haozu.com/sh_xzl_10945/,2,550 - 551m²,虹口  大柏树中山北二路1515号  ,3.1,3.68,大柏树,,25000m²,,,,25000,15.0,1.0,15.0,9.0,0.0,3.0
1475,万嘉大厦,https://www.haozu.com/sh_xzl_20697/,21,93 - 1360m²,浦东  外高桥金高路377号  ,3.34,2.96,外高桥,,,,,,,10.0,4.0,10.0,6.0,0.0,1.0
1476,歆翱产业园,https://www.haozu.com/sh_xzl_18394/,1,64m²,浦东  其他康意路406  ,1.9,7.29,其他,2.0,,3.5,2,,,3.0,0.0,3.0,0.0,0.0,2.0
1477,尚城国际,https://www.haozu.com/sh_xzl_28262/,6,80 - 180m²,普陀  其他曹杨路505号  ,6.08,4.91,其他,,44600m²,,,,44600,34.0,5.0,34.0,11.0,2.0,4.0
1478,SOHO中山广场,https://www.haozu.com/sh_xzl_1317/,102,80 - 780m²,长宁  虹桥中山西路1055号  ,6.66,7.31,虹桥,23.0,142000m²,3.85,14,三星、美国江森、人人网,142000,12.0,2.0,12.0,8.0,1.0,5.0
1479,复华高科技园区,https://www.haozu.com/sh_xzl_20823/,63,122.3 - 1257.8m²,嘉定  新城城北路1585弄15号楼  ,1.93,2.07,新城,,,,,,,0.0,0.0,,0.0,0.0,0.0
1480,绿地创客-M创工坊,https://www.haozu.com/sh_xzl_36349/,23,66 - 878m²,虹口  江湾东江湾路167号  ,4.66,4.38,江湾,,,,,,,33.0,7.0,33.0,8.0,1.0,2.0
1481,宝城路158弄,https://www.haozu.com/sh_xzl_31433/,1,201m²,闵行  莘庄工业区宝城路158弄38号楼  ,3.5,3.29,莘庄工业区,,,,,,,10.0,1.0,10.0,3.0,0.0,2.0
1482,金融街海伦中心,https://www.haozu.com/sh_xzl_21366/,43,157.2 - 8000m²,虹口  四平路四平路96号  ,7.25,5.89,四平路,32.0,168000m²,,,,168000,36.0,5.0,36.0,6.0,1.0,4.0
1483,宏慧·新汇园,https://www.haozu.com/sh_xzl_19607/,14,391.4 - 3774.1m²,闸北  共和新路共和新路4666号  ,3.83,4.33,共和新路,,220000m²,3.7,3,,220000,19.0,1.0,19.0,2.0,1.0,7.0
