,buildingN,store_num,store
545,台尚创意园,15.0,"[全家便利店(吴宝路店)@(121.355233,31.165811), 全家便利店(万科店)@(121.34939,31.165076), 罗森(万科店)@(121.350957,31.165318), 七宝七莘商行@(121.352974,31.170551), 快客便利店@(121.357379,31.171666), 快客便利店(七莘店)@(121.350987,31.165287), 光明便利店@(121.353017,31.16792), 好邻居便利店@(121.353276,31.168905), 易捷便利店(七宝店)@(121.354999,31.167453), 鸿源便利店@(121.357664,31.170581), 上海易阖简餐便利店@(121.352079,31.172137), 塑料日用百货系列综合批发部@(121.352795,31.170323), 随缘便利店@(121.348666,31.166529), 巧巧便利店@(121.357316,31.171149), 永俊便民店@(121.350154,31.174102)]"
546,斯格威国际,40.0,"[全家便利店(no.3)@(121.477479,31.207412), 全家便利店(日月光广场一店)@(121.475315,31.213117), 全家便利店(日月光广场二店)@(121.473351,31.213207), 全家便利店(斜徐路店)@(121.479013,31.212761), 罗森便利店(斜土路店)@(121.476371,31.207532), 全家便利店(鲁班路店)@(121.482212,31.208474), 广州酒家(打浦路店)@(121.476511,31.210041), 喜士多便利店(大同店)@(121.4754,31.211082), 全家便利店(五里桥小区北)@(121.482406,31.205994), 好德便利(泰康路店)@(121.477232,31.214218), 迪亚天天(建国西路店)@(121.472177,31.214233), 好德便利(鲁班店)@(121.48236,31.208081), 好德便利(斜浦店)@(121.478833,31.208126), 光明里便利店@(121.478173,31.205794), 快客便利店(no.6991)@(121.477865,31.214346), 易捷便利店(打浦店)@(121.477586,31.208755), 快客便利店(no.5015)@(121.476958,31.212113), 翔翔杂货店@(121.479634,31.209512), 光明便利(徐家汇路)@(121.481896,31.214278), 上海老百货商店@(121.475177,31.21441), 快客便利店(浦光店)@(121.473497,31.211356), 杭州佬休闲食品(世纪联华店)@(121.480416,31.208864), 上海市黄浦区丽园便利店@(121.482415,31.212621), 好友杂货店@(121.478948,31.209321), 丽园便利店@(121.478061,31.211618), 叶盛烟杂店@(121.482371,31.206124), 上海卢湾食品机械厂经营部@(121.481021,31.212425), 利是杂货店@(121.481978,31.212348), 国光经营部@(121.48119,31.211396), 民众食品杂货店@(121.482257,31.212392), 江振食品店@(121.48083,31.205525), 阿杜便民店@(121.478484,31.211737), 稳佳烟杂店@(121.477656,31.205841), 卢湾区汇龙杂货商店@(121.482245,31.213374), 老弄堂生活馆@(121.47489,31.213641), 毛巾世界@(121.473097,31.214343), 聚园百货商行@(121.477542,31.206949), 旺巴馒头店@(121.473228,31.213273), 宝岛食品（卢湾2店）@(121.47937,31.212517), 上膳源有机蔬菜(打浦店)@(121.47534,31.211061)]"
547,科恩国际中心,35.0,"[上海儿童食品商店@(121.464655,31.235515), 快客便利店(威海路店)@(121.461535,31.230709), 7-ELEVEN便利店(四季坊店)@(121.466547,31.235597), 快客便利店(巨鹿店)@(121.460478,31.227444), 好德(威海店)@(121.464273,31.232181), 全家便利店(石门一路店)@(121.466102,31.235431), 可的便利店(进贤路)@(121.465831,31.227569), 罗森便利店@(121.462766,31.231306), 家友便利@(121.462386,31.230501), 全家便利店(陕西南路no.2)@(121.463168,31.228588), 全家便利店(重庆北路店)@(121.465448,31.23283), 可的便利店(茂名北路店)@(121.466814,31.232181), 开开百货(陕西北路店)@(121.462767,31.231663), 南新便利店@(121.459114,31.22688), 为群招待所-小卖部@(121.461201,31.23546), 可的便利店(威海店)@(121.461588,31.230764), 德庆便利店@(121.465485,31.234482), 快客便利店(欣广大厦西北)@(121.464034,31.228508), 易捷便利店(延安中路店)@(121.462155,31.230442), 上海市静安区旺祥百货店@(121.467923,31.231428), 可的便利店(延中二店)@(121.461266,31.228811), 好德便利店(文新报业大厦南)@(121.463403,31.230758), 碧诺思@(121.46316,31.234838), 好德便利(四方店)@(121.461421,31.227641), 维衡生(西部商场店)@(121.458003,31.232884), 好邻居便利店(江宁店)@(121.462015,31.235614), 明德杂货店@(121.465767,31.229759), fine wine&spirit(金鹰国际购物中心)@(121.461519,31.234475), 新快客便利店@(121.46605,31.233499), 邻居@(121.460481,31.234036), 光明便利店@(121.458403,31.234669), 卢湾烟酒晶晶便利店@(121.468359,31.229245), 吕鑫烟酒便利店@(121.467303,31.229329), 上海卡慕世家酒廊@(121.458472,31.232842), 陕西工艺品商店@(121.462264,31.227871)]"
548,中航天盛广场,9.0,"[全家便利店(创智天地店)@(121.519042,31.312472), 711便利店@(121.514725,31.314798), 好德便利(NO.781店)@(121.511237,31.310304), 迪亚天天@(121.521668,31.31764), 易购便利店@(121.521627,31.31631), 龙伟聚综合商店@(121.521666,31.315681), 上海骅洪食品商店@(121.517241,31.317048), 林庭便利@(121.517695,31.314445), 李记百货店@(121.519853,31.31685)]"
549,德必梅园WE,23.0,"[全家便利店(乳山路二店)@(121.52939,31.241775), 全家便利店(航运大厦店)@(121.531351,31.245736), 罗森便利店(源深路店)@(121.536576,31.245094), 快客便利店(海校店)@(121.536766,31.244828), 迪亚天天(浦东大道店)@(121.531342,31.245805), 良友金伴便利店(NO.833店)@(121.529053,31.244154), 春风便利店@(121.531022,31.246848), 罗森便利店(国际航运店)@(121.531321,31.244842), 邻家便利店@(121.535576,31.246614), 快客便利店(昌邑店)@(121.528854,31.24771), 如意便利店@(121.530306,31.247327), 易购便利超市@(121.534726,31.240774), 尹记杂货店@(121.530821,31.245383), 粮油便利店@(121.535067,31.242236), 友谊便利店(栖霞路店)@(121.530697,31.245066), 云南便利店@(121.529023,31.244393), 便民便利店@(121.5308,31.239294), 浦东新区文沣便利店@(121.530547,31.244973), 爱钧便利店@(121.529955,31.24734), 忠诚便利店@(121.532,31.244038), 吴记便利店@(121.530217,31.24171), 好又多超市(NO.12018店)@(121.538198,31.247145), 都灵·优果乐@(121.527961,31.247706)]"
550,广顺商务中心,15.0,"[全家便利店(仙霞二店)@(121.412907,31.210831), 好德便利(紫云店)@(121.414952,31.212119), 全家便利店(金珠路)@(121.406799,31.203803), 全家便利店(延安店)@(121.406249,31.207152), 可的便利店(仲盛店)@(121.414793,31.210118), 佑一便利店@(121.413821,31.209581), NEWDAY新一天便利(遵义南路店)@(121.412547,31.210443), 罗森便利店(古北国际财富中心店)@(121.410147,31.203854), 小松鼠手机便利店@(121.414848,31.208211), 罗森便利店(国贸中心店)@(121.410168,31.208203), 易捷便利店@(121.415239,31.209029), 利嘉宾馆-小卖部@(121.406385,31.212444), 新虹桥中心花园便利店@(121.410051,31.206754), 罗森便利店(万都中心店)@(121.411499,31.210535), 小树便利店@(121.415346,31.206598)]"
551,莱茵·虹桥中心,8.0,"[全家便利店(合川路店)@(121.386122,31.186146), 全家便利店(金汇三店)@(121.381416,31.183856), 好德便利（红三店）@(121.381705,31.188315), 好德便利(金汇店)@(121.381692,31.183253), 快客便利店(紫秀店)@(121.38878,31.185478), 综合服务台@(121.381096,31.18308), 虹桥虹云烟糖商店@(121.389147,31.190125), 易购便利店@(121.388754,31.187887)]"
552,富丽大厦,20.0,"[罗森便利店(江宁路店)@(121.447679,31.252637), 全家便利店(安运路NO.2)@(121.453021,31.248393), 全家便利店(上海好唯加食品有限公司办公楼西)@(121.451825,31.256846), 罗森便利店(新会路店)@(121.450474,31.249209), 光明便利店(长海大厦南)@(121.452777,31.247837), 好德便利(都华店)@(121.444508,31.252059), 快客便利店@(121.447569,31.252766), 喜士多便利店(长寿1店)@(121.445421,31.248463), 快客便利店(no.6903)@(121.447012,31.250468), 良友金伴便利店(昌化路店)@(121.451162,31.252155), 光明里便利店@(121.445375,31.254139), 好德便利(澳门店)@(121.447419,31.252876), 快客便利店(苏州店)@(121.453954,31.252319), 便利百货店@(121.449568,31.248067), 可的便利店(昌澳店)@(121.450741,31.253207), 快客便利店(锦昌店)@(121.450761,31.252997), 光明便利店@(121.447168,31.247843), 房友(NO.0133)@(121.450925,31.250878), 西选食集@(121.447152,31.248406), 上海牡丹烟店@(121.445953,31.247898)]"
553,花园大厦,27.0,"[全家便利@(121.425288,31.224311), 7-ELEVEn(凯旋店)@(121.422678,31.223572), 快客便利店(no.955)@(121.41953,31.22317), 全家便利店(汇川一店)@(121.424044,31.222778), 全家便利店@(121.423945,31.22143), 711便利店(雅仕店)@(121.422518,31.221723), 好德便利(安化店)@(121.42881,31.22099), 全家便利店(长宁店)@(121.421198,31.224096), 全家便利店(长宁三店)@(121.421972,31.223488), 快客(安化店)@(121.428034,31.221245), 兴达百货商店(汇川路店)@(121.42213,31.22601), 罗森便利店(汇川路店)@(121.423551,31.222886), 良友(安化店)@(121.427796,31.221251), 便民烟杂店@(121.421392,31.226711), 乐购快捷便利店NO.0018@(121.42931,31.222219), 快客便利店(no.5269)@(121.428975,31.226277), Hi Mart@(121.422612,31.226401), 良友NO.263@(121.429405,31.220872), 喜士多(雅仕大厦店)@(121.422618,31.221574), Seven Days(龙之梦店)@(121.423157,31.225293), 东方便利店(No.003)@(121.42215,31.226023), 中山公园-小卖部@(121.422481,31.228564), 芋格格@(121.424349,31.22553), 美天良友@(121.422465,31.220374), 易购@(121.422907,31.220789), 飞宏百货@(121.429499,31.229418), 易购超市@(121.422831,31.226067)]"
554,新梅联合广场,,
555,嘉麒大厦,19.0,"[罗森便利店(东方维京店)@(121.405436,31.212179), 全家便利店(茅台店)@(121.403379,31.215697), 全家便利店(古北路二店)@(121.406933,31.215867), 全家便利店(延安店)@(121.406249,31.207152), 快客便利店(宇辰店)@(121.408788,31.215818), 可的便利店(NO.844)@(121.401763,31.213826), 好德便利（古北店）@(121.406447,31.215786), 迪亚天天no.9200@(121.402384,31.215405), 罗森便利店(国贸中心店)@(121.410168,31.208203), 良友NO.338@(121.402723,31.2157), 利嘉宾馆-小卖部@(121.406385,31.212444), 新虹桥中心花园便利店@(121.410051,31.206754), 罗森便利店(万都中心店)@(121.411499,31.210535), 良友NO.25@(121.406152,31.21575), 芙一食品店@(121.401782,31.214594), 佳欣百货商店@(121.403007,31.215404), 粮油平价店@(121.406159,31.21575), 红霞日用百货商店@(121.40562,31.215754), 尚优玛特(东方现代广场店)@(121.403927,31.212028)]"
556,中环协信天地,4.0,"[喜多便利店@(121.464929,31.30245), 捷强便利店(协信星光广场店)@(121.465695,31.302493), 快客便利店(江场路)@(121.459475,31.305037), 便利店（江场路店）@(121.458673,31.304461)]"
557,虹桥国际科技广场,9.0,"[全家便利店(协和路店)@(121.362619,31.222698), 罗森便利店(临空经济园区店)@(121.361685,31.223031), 罗森便利店@(121.363282,31.223654), 7-ELEVEN便利店(金钟路店)@(121.357683,31.225897), 7-ELEVEn(携程店)@(121.357667,31.22735), 喜士多便利店(金钟路店)@(121.357723,31.226501), 易捷便利店(通协小区西南)@(121.361072,31.228204), 上海国检综合性查验场站@(121.360086,31.226504), 易购连锁便利@(121.360966,31.22207)]"
558,中港汇大厦,29.0,"[全家便利店(余姚路店)@(121.440817,31.239787), 全家便利店@(121.439729,31.244133), 罗森便利店(长寿路店)@(121.435742,31.238792), 快客(安俊店)@(121.441179,31.241446), 春盛商店@(121.43161,31.242338), 快客(长寿路店)@(121.440302,31.244582), 快客便利店(武长店)@(121.435442,31.239902), 罗森便利店(智慧广场店)@(121.437376,31.23974), 好德便利店@(121.437784,31.243803), 邻家便利店@(121.436586,31.241872), 快客便利店(长远店)@(121.441034,31.24402), 快客便利店(no.1445)@(121.439693,31.24249), 可的便利店(叶家宅店)@(121.439884,31.242813), 快客便利店(怡沣大厦西)@(121.437542,31.239021), 快客便利店(no.5328)@(121.435889,31.241839), 快客便利店(no.5029)@(121.440169,31.244529), 快客便利店(新余店)@(121.441538,31.240047), 良友金伴便利店(安远店)@(121.438523,31.241355), 松鼠便利(长远店)@(121.44099,31.244009), 易捷便利店(余姚路)@(121.440175,31.23837), 创建食品批发部@(121.433767,31.243936), 庆宏调剂商店@(121.441718,31.241528), 光明随心订(胶州社区店)@(121.440827,31.246157), 良友金伴便利店(余姚店)@(121.442134,31.240831), 鸿运综合经营部@(121.433767,31.243936), 上海莉华食品批发部@(121.433767,31.243936), 祥鼎食品店@(121.434043,31.243856), 良友NO.567@(121.441341,31.244072), 五粮液便利店@(121.435656,31.238689)]"
559,华纳商务中心,7.0,"[罗森便利店(宜山路店)@(121.39209,31.172665), 喜士多便利店@(121.39625,31.174349), 好德便利(环镇南路店)@(121.395814,31.179847), 光明里(NO.253店)@(121.3975,31.179965), 劲买网络科技@(121.402118,31.171074), 快客(虹梅路)@(121.40226,31.179808), 果甸水果便利店@(121.402212,31.1799)]"
560,世纪巴士大厦,31.0,"[全家便利店(湖滨路店)@(121.482624,31.226994), 长春食品商店@(121.473402,31.226033), 全家便利店(黄陂南路地铁站店)@(121.47906,31.228016), 好德便利店@(121.473855,31.232078), 喜士多便利店@(121.482446,31.228541), 罗森便利店@(121.483236,31.226888), 良友金伴便利店(重庆北店)@(121.476538,31.231982), 全家便利店(南昌路店)@(121.476466,31.226727), 快客便利店(大沽路店)@(121.478011,31.232297), 快客便利店(长乐店)@(121.475101,31.228031), 迪亚天天(重庆北店)@(121.476659,31.232472), 好德便利(长乐店)@(121.474421,31.227902), 光明里便利店@(121.483343,31.230979), 全家(上海K11购物艺术中心)@(121.479881,31.22978), 新安百货商店@(121.477144,31.227051), 罗森LAWSON便利店(香港广场北座店)@(121.481135,31.22966), 联华快客(连云店)@(121.479439,31.230508), 桌福食品@(121.476306,31.231984), 全家FamiIyMart@(121.476037,31.225124), 快客便利店(成都店)@(121.473198,31.232299), 宝大杂货店@(121.473371,31.224583), 喜士多便利店(金陵门市)@(121.479382,31.23006), 上海农商银行24小时金融便利店@(121.473151,31.223906), 感恩便利店@(121.474469,31.232554), 好德便利(雁荡店)@(121.476034,31.224713), 华华日用百货商店@(121.478222,31.223945), 永乐日用品调剂商店(长乐路)@(121.475703,31.22823), 茶叶便利店@(121.474168,31.227643), 奇峰百货店@(121.478628,31.227024), 晨飞粮油便利商店@(121.479872,31.2238), GlocalMart@(121.480833,31.224961)]"
561,绿地新江湾大厦,4.0,"[喜士多便利店(国霞门市)@(121.511747,31.323345), 全家便利店(星汇广场店)@(121.512389,31.325798), 罗森便利店(耐克园区店)@(121.516029,31.322307), 懿家便利@(121.508237,31.326029)]"
562,SOHO复兴广场,43.0,"[全家便利店(建国中路店)@(121.477925,31.216688), 罗森LAWSON便利店(SOHO复兴广场店)@(121.48098,31.221577), 快客便利店(马当一店)@(121.482441,31.216141), 喜士多便利店(合肥店)@(121.480013,31.219817), 快客便利店(马当店)@(121.482273,31.219122), 快客(淡水店)@(121.480704,31.217296), 良友便利店@(121.485044,31.221348), 浩峰烟杂店@(121.479117,31.21985), 欣荣杂货店(永年路)@(121.485443,31.218072), 上海锦晨食品商店@(121.483691,31.219347), 良友(建国东路店)@(121.485958,31.219269), 好德便利店(马当店)@(121.48231,31.218946), 东风腌腊商店@(121.48586,31.219288), 双双烟杂店@(121.484584,31.221264), 好德便利店@(121.481827,31.22132), 光明里@(121.484187,31.218324), 为众杂货店@(121.483095,31.221868), 好德便利@(121.483753,31.218996), 全家FamiIyMart@(121.476037,31.225124), 立新杂货店@(121.477361,31.220639), 惠民副食品商店@(121.479703,31.222192), 好再来杂货店@(121.481806,31.221189), 海亭便利店@(121.479703,31.222192), 实惠便利店@(121.485396,31.220698), 恒利日用杂品商店@(121.485641,31.219117), 实惠烟杂店@(121.483945,31.219408), 茂盛南货店@(121.484842,31.218855), 好德便利(雁荡店)@(121.476034,31.224713), 华华日用百货商店@(121.478222,31.223945), 文敏杂货店@(121.483091,31.221832), 华欣缝纫配件商店@(121.486167,31.216977), 世华冷饮批发部@(121.484974,31.221369), 兴伟百货商店@(121.485303,31.221142), 寅丰杂货店@(121.486138,31.218201), 韬韬百货@(121.483707,31.220219), 瑛瑛杂货店@(121.485566,31.218134), 元丰泰烟杂商店@(121.485548,31.21809), 宏业杂货店@(121.48616,31.224299), 永珍杂货店@(121.485703,31.219243), 永华食品杂货店@(121.485566,31.218134), 晨飞粮油便利商店@(121.479872,31.2238), GlocalMart@(121.480833,31.224961), 日升昌副食品店@(121.483133,31.221609)]"
